physician_specialty,patient_volume,eligible_patients,research_interest,distance_to_site,active_trials,coordinator_load,screen_failure_rate,historical_enrollment,site_experience,visit_burden,eligibility_strictness,specialty_match,geographic_score,site_burden,capacity_score,patient_fit,match_score,match_label,match_score_noisy,physician_id,site_id,study_id,predicted_match,predicted_match_label
ENT,583,117,7,17,7,25,0.24000274738927152,0.49242729899057636,5,9,7,1.0,0.6599999999999999,0.609212722677409,0.1924343234518448,0.2006861063464837,0.498737119009249,0,0.5556302047247007,PHY1319,SITE219,CRSsNP-001,0,Weak Match
Allergy,341,74,7,6,5,27,0.4713490207923168,0.8783496072439132,5,14,4,0.7,0.88,0.6527578966719891,0.3049999650767087,0.21700879765395895,0.4829764027616326,0,0.48839607609404234,PHY1320,SITE220,CRSsNP-001,0,Weak Match
Allergy,423,60,7,19,6,10,0.12625043527112703,0.6849478087460366,5,6,2,0.7,0.62,0.20401728323745644,0.5452066176462212,0.14184397163120568,0.5311005881133001,0,0.5268630035518895,PHY1321,SITE221,CRSsNP-001,0,Weak Match
Allergy,830,124,8,38,8,17,0.31976473282438583,0.31405977322043294,3,9,3,0.7,0.24,0.43050404450130175,0.17885577063387495,0.1493975903614458,0.4140701472670063,0,0.42122301169447685,PHY1322,SITE222,CRSsNP-001,0,Weak Match
ENT,291,21,5,28,9,27,0.3363465069580458,0.5581055450665879,3,12,2,1.0,0.43999999999999995,0.6997002204861771,0.16759897212893832,0.07216494845360824,0.400591009490572,0,0.3812055394934172,PHY1323,SITE223,CRSsNP-001,0,Weak Match
PrimaryCare,116,14,5,2,1,13,0.36109124951088967,0.8250052198463822,4,10,5,0.3,0.96,0.2277248813961731,0.6371310040056412,0.1206896551724138,0.4658261264546143,0,0.475574520746642,PHY1324,SITE224,CRSsNP-001,0,Weak Match
Allergy,623,111,4,38,3,21,0.20226648933272579,0.4808737118464008,7,7,6,0.7,0.24,0.4438803326426668,0.2674233286729065,0.1781701444622793,0.3776391685858845,0,0.3573909855202549,PHY1325,SITE200,CRSsNP-001,0,Weak Match
Allergy,500,103,7,37,7,6,0.2458265710079458,0.35673380686463296,2,12,7,0.7,0.26,0.13027969415803436,0.3102586356104773,0.206,0.471523757706292,0,0.42657968775521293,PHY1326,SITE201,CRSsNP-001,0,Weak Match
Allergy,985,92,4,4,6,23,0.43747221186599106,0.7550308629539507,4,13,3,0.7,0.92,0.5635289597188053,0.329549106197919,0.09340101522842639,0.4249071790748099,0,0.42114224934271416,PHY1327,SITE202,CRSsNP-001,0,Weak Match
ENT,804,62,2,22,7,23,0.17797710758806395,0.6636082991616488,4,9,4,1.0,0.56,0.5524752340665104,0.29698114875383796,0.07711442786069651,0.4094273133092907,0,0.40457216627855735,PHY1328,SITE203,CRSsNP-001,0,Weak Match
ENT,121,22,4,26,8,11,0.4307471388693448,0.6421875046959024,1,6,8,1.0,0.48,0.2902802462681157,0.45577315768246907,0.18181818181818182,0.5155811523642277,1,0.6093396567205421,PHY1329,SITE204,CRSsNP-001,1,Strong Match
ENT,573,28,8,49,6,24,0.325062169161097,0.33214593576444473,8,6,4,1.0,0.020000000000000018,0.5774189107853906,0.14035859131354472,0.04886561954624782,0.4045462320707318,0,0.36426173242062626,PHY1330,SITE205,CRSsNP-001,0,Weak Match
Allergy,219,18,9,43,3,13,0.4048750044776329,0.3842994058773104,1,11,7,0.7,0.14,0.26243046331399583,0.2834475347416345,0.0821917808219178,0.4399944058224068,0,0.43202232062150664,PHY1331,SITE206,CRSsNP-001,0,Weak Match
ENT,309,17,3,36,2,21,0.3854429465053887,0.6735296377278683,8,5,6,1.0,0.28,0.4472295550405092,0.3723072775402384,0.05501618122977346,0.4164925453114402,0,0.4036592789933642,PHY1332,SITE207,CRSsNP-001,0,Weak Match
ENT,405,33,7,13,7,31,0.18300459815395162,0.42469430487530146,7,14,7,1.0,0.74,0.7548863277147616,0.10409838066661177,0.08148148148148149,0.44470141373221656,0,0.4223172721031945,PHY1333,SITE208,CRSsNP-001,0,Weak Match
ENT,369,31,9,32,1,6,0.32752509457354917,0.6024420478490546,9,6,1,1.0,0.36,0.04767070372852288,0.5737232114724378,0.08401084010840108,0.6019802819487355,1,0.6276355439040681,PHY1334,SITE209,CRSsNP-001,1,Strong Match
ENT,803,102,4,17,3,23,0.44708926112203695,0.626929011617636,8,14,3,1.0,0.6599999999999999,0.5190715170635081,0.301508018466144,0.12702366127023662,0.46615036730443715,0,0.5780485181956481,PHY1335,SITE210,CRSsNP-001,0,Weak Match
PrimaryCare,786,102,3,41,4,21,0.2728464947207717,0.47010431416256365,5,8,6,0.3,0.18000000000000005,0.4661482767669292,0.2509659982149855,0.1297709923664122,0.25902112005790723,0,0.24297976022437676,PHY1336,SITE211,CRSsNP-001,0,Weak Match
Allergy,384,86,5,36,1,9,0.4866363080893267,0.8690550933248957,8,5,3,0.7,0.28,0.13944709873629516,0.7478678819187388,0.22395833333333334,0.5346184498434516,0,0.5604131744244286,PHY1337,SITE212,CRSsNP-001,0,Weak Match
ENT,815,123,1,46,5,22,0.28088604004068723,0.805478464101345,3,8,7,1.0,0.07999999999999996,0.5073405950810432,0.39682654079920393,0.150920245398773,0.38936131000142976,0,0.2937427104540692,PHY1338,SITE213,CRSsNP-001,0,Weak Match
ENT,775,150,3,19,3,11,0.1571142546671539,0.7334241045796792,7,14,9,1.0,0.62,0.18694268478301032,0.5963158333849786,0.1935483870967742,0.5559559949728883,0,0.5362795184736867,PHY1339,SITE214,CRSsNP-001,0,Weak Match
ENT,862,61,8,35,2,21,0.25577387203106927,0.34679631984564546,4,9,3,1.0,0.30000000000000004,0.43413923119198383,0.1962384321676476,0.07076566125290024,0.46352517862755627,0,0.5412872356081663,PHY1340,SITE215,CRSsNP-001,0,Weak Match
ENT,326,30,8,46,3,8,0.48068096255621484,0.3636780115854117,5,13,1,1.0,0.07999999999999996,0.14389348499381524,0.3113471150827657,0.09202453987730061,0.4988862094864968,0,0.49613718981409777,PHY1341,SITE216,CRSsNP-001,0,Weak Match
ENT,480,91,4,40,8,29,0.2278883397359417,0.5956688075189734,9,5,6,1.0,0.19999999999999996,0.7240842983925493,0.16435437695227106,0.18958333333333333,0.3878582788845326,0,0.4129752796349972,PHY1342,SITE217,CRSsNP-001,0,Weak Match
ENT,559,33,2,28,6,9,0.4472392639468251,0.3964280095145914,7,9,1,1.0,0.43999999999999995,0.21118373183562547,0.31270886306113116,0.059033989266547404,0.43018189674530055,0,0.3990443399388411,PHY1343,SITE218,CRSsNP-001,0,Weak Match
ENT,106,15,8,1,7,34,0.45250027267275594,0.8869592781176845,4,6,1,1.0,0.98,0.8578062305190725,0.12612008313163592,0.14150943396226415,0.49282075206498605,0,0.5056986116578093,PHY1344,SITE219,CRSsNP-001,0,Weak Match
Allergy,128,21,8,42,6,16,0.24007460973278444,0.39511214041644566,6,13,8,0.7,0.16000000000000003,0.3669357058754306,0.2501313882727849,0.1640625,0.43034833206701395,0,0.511987144406318,PHY1345,SITE220,CRSsNP-001,0,Weak Match
Allergy,132,22,4,18,6,8,0.13330306322025287,0.5924807012783844,7,10,9,0.7,0.64,0.15425336869896397,0.501088557217069,0.16666666666666666,0.490459041240184,0,0.4324548931267289,PHY1346,SITE221,CRSsNP-001,0,Weak Match
ENT,745,40,3,48,3,28,0.3898231636635273,0.5184726341049033,9,6,2,1.0,0.040000000000000036,0.6394801273098601,0.1869196880408212,0.053691275167785234,0.33585874366912455,0,0.445185868927914,PHY1347,SITE222,CRSsNP-001,0,Weak Match
ENT,978,111,2,40,8,33,0.22460491960559442,0.6836318528724588,4,7,9,1.0,0.19999999999999996,0.8247046110506172,0.11983751154746489,0.11349693251533742,0.3198712743332656,0,0.2425740652385635,PHY1348,SITE223,CRSsNP-001,0,Weak Match
Allergy,178,31,9,33,7,13,0.41316944570302894,0.37742184533365497,3,12,5,0.7,0.33999999999999997,0.3238388697762104,0.25519798151195244,0.17415730337078653,0.4711950351674661,0,0.44691994299319066,PHY1349,SITE224,CRSsNP-001,0,Weak Match
Allergy,558,44,1,12,7,8,0.2770619393041732,0.5581898568254345,8,5,8,0.7,0.76,0.18390885006109023,0.4555338021409043,0.07885304659498207,0.4234291370708173,0,0.38163327783183804,PHY1350,SITE200,CRSsNP-001,0,Weak Match
PrimaryCare,669,126,7,8,6,28,0.2941066969370486,0.4648230196842862,1,7,7,0.3,0.84,0.6752456805348789,0.15095328342929296,0.18834080717488788,0.35875129042609266,0,0.3451282413377305,PHY1351,SITE201,CRSsNP-001,0,Weak Match
Allergy,637,126,5,24,5,18,0.4111637626994148,0.832650914803013,9,14,7,0.7,0.52,0.4195405832830955,0.48332006433535385,0.1978021978021978,0.47116050398931064,0,0.4287153602231069,PHY1352,SITE202,CRSsNP-001,0,Weak Match
ENT,581,143,8,16,8,9,0.25294533242465117,0.32435142728081706,1,5,4,1.0,0.6799999999999999,0.22185494758031088,0.2523924583838324,0.24612736660929432,0.5778248385710589,0,0.5315888553964115,PHY1353,SITE203,CRSsNP-001,0,Weak Match
ENT,529,48,4,4,5,22,0.2772509381291658,0.8482364964038756,2,12,2,1.0,0.92,0.5069736250734519,0.4182029649023987,0.09073724007561437,0.5076275404920382,0,0.44829021021645715,PHY1354,SITE204,CRSsNP-001,0,Weak Match
Allergy,837,179,7,38,9,23,0.25047618750784884,0.7997964831318003,8,5,5,0.7,0.24,0.5900796791448426,0.3278528309842141,0.21385902031063322,0.42902735336001685,0,0.46123003478782787,PHY1355,SITE205,CRSsNP-001,0,Weak Match
ENT,384,59,5,44,9,16,0.246936206110912,0.47854242986448925,9,9,3,1.0,0.12,0.413056697135597,0.28087727434542026,0.15364583333333334,0.44028124348885767,0,0.4283833436918286,PHY1356,SITE206,CRSsNP-001,0,Weak Match
Allergy,615,76,5,27,1,22,0.3103786307605838,0.7735743928062628,7,8,9,0.7,0.45999999999999996,0.44974685674570275,0.4256617411826805,0.12357723577235773,0.4320519715050552,0,0.4070764505200798,PHY1357,SITE207,CRSsNP-001,0,Weak Match
PrimaryCare,198,14,9,9,6,21,0.42351977780046035,0.3187281362032485,3,11,6,0.3,0.8200000000000001,0.5116445467858814,0.15565262340762873,0.0707070707070707,0.3746428376797053,0,0.3887556832088134,PHY1358,SITE208,CRSsNP-001,0,Weak Match
Allergy,496,97,9,47,7,34,0.24470732476902635,0.8801193301760362,7,9,1,0.7,0.06000000000000005,0.8368291626057954,0.14360980811165025,0.19556451612903225,0.37493017439400855,0,0.3001983988394806,PHY1359,SITE209,CRSsNP-001,0,Weak Match
ENT,588,57,9,16,3,28,0.3097018882150947,0.6159569655538737,6,12,3,1.0,0.6799999999999999,0.6313917419563841,0.22704682410264487,0.09693877551020408,0.5095048845024416,0,0.5248235117007589,PHY1360,SITE210,CRSsNP-001,0,Weak Match
Allergy,138,17,6,12,7,15,0.3682909301770404,0.4819686156392672,2,5,4,0.7,0.76,0.36978419364266785,0.30374423974402787,0.12318840579710146,0.4605675300338142,0,0.45587905998275186,PHY1361,SITE211,CRSsNP-001,0,Weak Match
ENT,370,23,6,31,7,39,0.207775778521462,0.5175499275568063,3,9,9,1.0,0.38,0.9592905819875936,0.02106915634320065,0.062162162162162166,0.3518253136104213,0,0.3486734221089599,PHY1362,SITE212,CRSsNP-001,0,Weak Match
Allergy,986,207,5,24,2,27,0.21100912196095703,0.3398432120762984,5,8,6,0.7,0.52,0.5810478196476268,0.1423780546773192,0.2099391480730223,0.38985561598895674,0,0.415813953534304,PHY1363,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,896,182,9,14,7,21,0.47336525080938197,0.8936097084252237,4,7,4,0.3,0.72,0.5318193029638983,0.41837081616874877,0.203125,0.44827348293735997,0,0.5304496833770346,PHY1364,SITE214,CRSsNP-001,0,Weak Match
ENT,256,50,8,45,1,5,0.3894138293324355,0.32357516709041545,2,9,1,1.0,0.09999999999999998,0.028680536708786033,0.3142948576326272,0.1953125,0.5388190428556469,0,0.5549677799533898,PHY1365,SITE215,CRSsNP-001,0,Weak Match
PrimaryCare,174,19,7,25,5,19,0.33087467048932356,0.6929442738887155,4,14,8,0.3,0.5,0.4366732014698405,0.39035407936953614,0.10919540229885058,0.3767023463016358,0,0.36670862091139667,PHY1366,SITE216,CRSsNP-001,0,Weak Match
PrimaryCare,983,83,7,34,9,36,0.35908802176824484,0.565641556623875,8,7,2,0.3,0.31999999999999995,0.9291375213496578,0.04008276273000569,0.0844354018311292,0.23321165086881768,0,0.17407943149002095,PHY1367,SITE217,CRSsNP-001,0,Weak Match
ENT,899,159,6,3,7,13,0.11171977724136735,0.8693497309132292,5,12,8,1.0,0.94,0.29340698923575625,0.6142764437730638,0.17686318131256953,0.6217303851591796,0,0.5021894888774907,PHY1368,SITE218,CRSsNP-001,0,Weak Match
ENT,229,34,5,24,7,19,0.34724118622467876,0.4475998441840771,5,7,6,1.0,0.52,0.4686109642910409,0.2378496495844571,0.14847161572052403,0.4648267374179183,0,0.47122094577606144,PHY1369,SITE219,CRSsNP-001,0,Weak Match
ENT,786,67,4,42,2,32,0.3038035492896808,0.6192520943628068,3,5,8,1.0,0.16000000000000003,0.7166053069435611,0.1754927572065046,0.08524173027989822,0.3607484533169194,0,0.297766786307876,PHY1370,SITE220,CRSsNP-001,0,Weak Match
ENT,183,34,3,9,8,28,0.3182998719117743,0.5894137251496518,8,13,6,1.0,0.8200000000000001,0.7079735585358996,0.17212439270555216,0.18579234972677597,0.4370756101192145,0,0.31006243740660716,PHY1371,SITE221,CRSsNP-001,0,Weak Match
ENT,121,30,3,26,3,39,0.24376953073232685,0.7217198664300608,6,13,5,1.0,0.48,0.9023531474752989,0.0704736733614431,0.24793388429752067,0.37884289099913887,0,0.361299369844176,PHY1372,SITE222,CRSsNP-001,0,Weak Match
Allergy,558,111,6,20,8,26,0.13258955908517678,0.3408061391714523,2,10,5,0.7,0.6,0.6387498820535672,0.12311625797255554,0.1989247311827957,0.40047944618485326,0,0.4124535329729472,PHY1373,SITE223,CRSsNP-001,0,Weak Match
ENT,638,126,4,40,3,31,0.1773356934448209,0.41627347801401293,2,14,8,1.0,0.19999999999999996,0.6937429738366991,0.1274866774472258,0.1974921630094044,0.38549607885812637,0,0.42271126968492345,PHY1374,SITE224,CRSsNP-001,0,Weak Match
ENT,806,193,6,10,7,23,0.48029788528506867,0.4287388920557099,9,5,7,1.0,0.8,0.5829950546346413,0.17878623825769574,0.23945409429280398,0.5073212657612761,0,0.5603838014415022,PHY1375,SITE200,CRSsNP-001,0,Weak Match
PrimaryCare,948,85,3,19,2,16,0.2634798249083736,0.7428904529050139,7,12,8,0.3,0.62,0.3087274361448008,0.5135397880431991,0.08966244725738397,0.3612508258085057,0,0.4050364339882581,PHY1376,SITE201,CRSsNP-001,0,Weak Match
ENT,481,78,4,3,4,24,0.2866732623323457,0.413483217796044,9,6,8,1.0,0.94,0.5432579483886544,0.188855173203026,0.16216216216216217,0.4779857803422804,0,0.5231145318224838,PHY1377,SITE202,CRSsNP-001,0,Weak Match
PrimaryCare,847,208,9,24,6,5,0.1210839159413756,0.644095058334586,6,13,7,0.3,0.52,0.07730598921100927,0.5943026527041081,0.24557260920897284,0.519523083921964,0,0.4461195832925313,PHY1378,SITE203,CRSsNP-001,0,Weak Match
ENT,539,44,5,5,9,25,0.11502649181759224,0.4291462923005722,5,12,2,1.0,0.9,0.6268816811783967,0.16012234311171386,0.08163265306122448,0.4547444637698092,0,0.44726468189947133,PHY1379,SITE204,CRSsNP-001,0,Weak Match
ENT,703,133,7,3,5,5,0.3868725788187031,0.8169749700503872,1,7,9,1.0,0.94,0.08899506080496224,0.7442682329146209,0.1891891891891892,0.6862514377997253,1,0.715243216129456,PHY1380,SITE205,CRSsNP-001,1,Strong Match
Allergy,120,20,2,27,9,14,0.3152378656484445,0.8653112726937833,6,9,7,0.7,0.45999999999999996,0.36947598134477194,0.5455995410465542,0.16666666666666666,0.4298389767415003,0,0.4321577074987653,PHY1381,SITE206,CRSsNP-001,0,Weak Match
Allergy,402,67,5,16,5,36,0.30348239368650665,0.6110957849653442,6,13,6,0.7,0.6799999999999999,0.8629529663715511,0.08374886459234894,0.16666666666666666,0.35512114294798136,0,0.34736367911885635,PHY1382,SITE207,CRSsNP-001,0,Weak Match
PrimaryCare,968,183,9,49,8,26,0.19724981216906748,0.5113853305255069,3,5,9,0.3,0.020000000000000018,0.6452774496823727,0.18139990863903063,0.1890495867768595,0.3160146334537837,0,0.3174191344493992,PHY1383,SITE208,CRSsNP-001,0,Weak Match
Allergy,183,43,3,15,1,22,0.3979002926519689,0.4404346650104995,3,13,1,0.7,0.7,0.4585823242815359,0.23845911263582498,0.23497267759562843,0.41557675949791856,0,0.42785345940837605,PHY1384,SITE209,CRSsNP-001,0,Weak Match
PrimaryCare,873,180,9,35,7,36,0.16729463164339675,0.32986860091382625,3,8,2,0.3,0.30000000000000004,0.8794901033404131,0.03975243100736771,0.20618556701030927,0.29654786762000956,0,0.2927031823482265,PHY1385,SITE210,CRSsNP-001,0,Weak Match
ENT,758,46,6,12,4,31,0.17597389746440803,0.4611000457184973,3,8,1,1.0,0.76,0.708748265073392,0.1342961882902506,0.06068601583113457,0.4371559151084946,0,0.3948419472380413,PHY1386,SITE211,CRSsNP-001,0,Weak Match
ENT,552,121,4,41,5,32,0.28428486853931023,0.6925414679671908,7,8,3,1.0,0.18000000000000005,0.7600631622769395,0.16616620981613398,0.21920289855072464,0.390027650373214,0,0.30488644501633283,PHY1387,SITE212,CRSsNP-001,0,Weak Match
Allergy,486,46,7,44,6,22,0.21451194484477637,0.6201701587855266,2,14,5,0.7,0.12,0.5157827790053858,0.3002970708309163,0.09465020576131687,0.3891436877059739,0,0.3789423296324118,PHY1388,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,606,75,8,26,5,33,0.19898519249325855,0.8664247669685565,2,13,1,0.3,0.48,0.776689953107788,0.1934813553403222,0.12376237623762376,0.3199678698166916,0,0.32284200753195536,PHY1389,SITE214,CRSsNP-001,0,Weak Match
PrimaryCare,356,50,6,47,1,22,0.35809505782133266,0.5377663574950204,3,10,4,0.3,0.06000000000000005,0.45456391498146154,0.2933171766867637,0.1404494382022472,0.3043194033897684,0,0.30664838246356546,PHY1390,SITE215,CRSsNP-001,0,Weak Match
ENT,669,97,5,34,9,12,0.3603886980874178,0.7163180053970368,7,12,8,1.0,0.31999999999999995,0.3235581483553401,0.4845474779371811,0.14499252615844543,0.5078018122915136,0,0.5554478654706241,PHY1391,SITE216,CRSsNP-001,0,Weak Match
ENT,991,135,6,23,2,35,0.4298068279199717,0.5935936484850728,3,8,6,1.0,0.54,0.8050393970003348,0.1157273756454211,0.136226034308779,0.4206980440062455,0,0.4772283590573918,PHY1392,SITE217,CRSsNP-001,0,Weak Match
Allergy,626,148,5,31,9,38,0.2670834267891904,0.607545729554527,7,7,1,0.7,0.38,0.9703253836220314,0.018028686456603677,0.2364217252396166,0.3186786302390217,0,0.3134774900505596,PHY1393,SITE218,CRSsNP-001,0,Weak Match
ENT,261,49,8,20,2,11,0.1292340364104601,0.4606645887624705,9,5,1,1.0,0.6,0.1689853601651991,0.3828190173150911,0.18773946360153257,0.5866001333468814,0,0.581756891522041,PHY1394,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,262,46,1,12,9,22,0.20946655396858307,0.5729704661051999,4,14,3,0.3,0.76,0.5607017387106019,0.2517049295301903,0.17557251908396945,0.28916394180597027,0,0.3178203717845028,PHY1395,SITE220,CRSsNP-001,0,Weak Match
PrimaryCare,931,55,7,23,6,13,0.49200218527872674,0.5824709982076244,7,11,8,0.3,0.54,0.31665440817545343,0.3980289889908235,0.05907626208378088,0.3817094225015646,0,0.4030368414774633,PHY1396,SITE221,CRSsNP-001,0,Weak Match
ENT,892,205,2,4,9,13,0.3385034300930808,0.7239855130493604,9,8,8,1.0,0.92,0.34658673654168576,0.4730617367781246,0.22982062780269058,0.5394088306521291,0,0.5172809205620623,PHY1397,SITE222,CRSsNP-001,0,Weak Match
Allergy,891,206,9,23,6,12,0.38389483392040813,0.8643839995116684,8,12,3,0.7,0.54,0.2805028337092808,0.6219218382356839,0.23120089786756454,0.5831343087430998,1,0.6160850005500386,PHY1398,SITE223,CRSsNP-001,1,Strong Match
Allergy,623,128,1,48,6,39,0.10294313185016582,0.49759276648950257,8,7,7,0.7,0.040000000000000036,0.9335647727641712,0.033057688512634825,0.20545746388443017,0.22361942639721735,0,0.21630070594974327,PHY1399,SITE224,CRSsNP-001,0,Weak Match
ENT,885,45,6,48,2,22,0.30728229287300834,0.32532028114877903,9,5,3,1.0,0.040000000000000036,0.46457704288979235,0.1741839469406034,0.05084745762711865,0.3950909495059211,0,0.3888354125709097,PHY1400,SITE200,CRSsNP-001,0,Weak Match
PrimaryCare,370,22,9,1,8,9,0.11501146301272125,0.5977770753003839,5,9,4,0.3,0.98,0.20793027797344985,0.47348112186701924,0.05945945945945946,0.48176806144092377,0,0.5034487511953558,PHY1401,SITE201,CRSsNP-001,0,Weak Match
Allergy,591,56,1,25,3,18,0.3276920848365792,0.6266767992895013,5,6,9,0.7,0.5,0.3808284349137783,0.38802045461930457,0.09475465313028765,0.368209910715055,0,0.35315157972789213,PHY1402,SITE202,CRSsNP-001,0,Weak Match
PrimaryCare,307,23,4,2,7,32,0.4683083398544302,0.40106433067914915,3,7,4,0.3,0.96,0.8089261931537207,0.07663288845312002,0.0749185667752443,0.26916360006906304,0,0.2738972254435632,PHY1403,SITE203,CRSsNP-001,0,Weak Match
ENT,638,82,4,30,5,34,0.4873676522001632,0.7562787637656401,5,10,3,1.0,0.4,0.8310406206088872,0.12778039057252058,0.12852664576802508,0.3745836774956217,0,0.3894608928176992,PHY1404,SITE204,CRSsNP-001,0,Weak Match
PrimaryCare,683,160,9,3,3,8,0.31622107015556966,0.890957465064895,8,7,5,0.3,0.94,0.1272909661561842,0.7775466285327198,0.2342606149341142,0.5903453828244541,1,0.6312043107977646,PHY1405,SITE205,CRSsNP-001,1,Strong Match
ENT,159,22,5,21,1,24,0.28328192210088643,0.8674648302050767,5,7,7,1.0,0.5800000000000001,0.49748728566273104,0.4359121064184712,0.13836477987421383,0.5050248876859746,0,0.5424319166997384,PHY1406,SITE206,CRSsNP-001,0,Weak Match
ENT,529,27,5,25,8,29,0.47800683769939767,0.4182636232941913,4,10,5,1.0,0.5,0.7493342059138436,0.10484438327039146,0.05103969754253308,0.38379538044832723,0,0.3971476042867437,PHY1407,SITE207,CRSsNP-001,0,Weak Match
PrimaryCare,756,80,6,20,3,32,0.36944393279867804,0.8252179439404566,8,9,4,0.3,0.6,0.7383745874477725,0.21589798502892288,0.10582010582010581,0.3057971647160338,0,0.17535872799402433,PHY1408,SITE208,CRSsNP-001,0,Weak Match
ENT,704,41,1,49,2,16,0.1259597118153638,0.7226961818470109,7,14,8,1.0,0.020000000000000018,0.29484453597472327,0.5096131614596248,0.05823863636363636,0.4039978377853617,0,0.41616537877142185,PHY1409,SITE209,CRSsNP-001,0,Weak Match
ENT,408,23,1,22,1,6,0.286290231066999,0.5723079382841469,6,13,4,1.0,0.56,0.043507970869213555,0.5474079811770606,0.056372549019607844,0.49022393640339273,0,0.5101182328506882,PHY1410,SITE210,CRSsNP-001,0,Weak Match
PrimaryCare,619,65,9,21,4,18,0.19609800738572158,0.6243665965948375,5,5,2,0.3,0.5800000000000001,0.3826865455533114,0.38542990058508125,0.1050080775444265,0.41806934494779174,0,0.4481157873043106,PHY1411,SITE211,CRSsNP-001,0,Weak Match
